"","ASV","YSI","rASV","rYSI","means"
"1733094901",2.76750181316137,2516,1493,1023,242.757981903028
"1734098701",3.05593659913152,2553,1546,1007,242.999346483199
"1734176701",2.04543141166211,2370,1315,1055,242.282504392006
"1736005301",1.66119876257892,1276,1171,105,256.347450673321
"1736005302",1.83728935682267,2108,1242,866,245.05117510157
"1737016001",2.45878578372221,2295,1428,867,245.038403826177
"1737100101",2.49933536261943,2179,1436,743,246.696410057324
"1737100102",2.09084091876743,1982,1327,655,248.002402065752
"1738040701",1.32955670922748,2310,955,1355,236.17769564793
"1738040702",1.06101211496451,2206,708,1498,225.952314464079
"1738041501",2.09277317160237,1977,1328,649,248.051555873266
"1738041503",2.63368403950469,2009,1465,544,249.407899597354
"1738044701",2.12411978640124,2317,1341,976,243.502526138674
"1738050101",1.78551071256362,1482,1231,251,253.37720231041
"1738050102",2.41122635757538,2254,1412,842,245.376759782961
"1738052201",3.17822353410774,2447,1560,887,244.727733657486
"1738053301",1.28060392777739,1121,908,213,253.993517494181
"1738053302",2.65476261428762,2492,1471,1021,242.788193794085
"1739047901",0.96790695614695,770,622,148,255.285397430018
"1739048301",1.32422856529779,1370,952,418,250.869631921916
"1739048302",1.25501152781413,1993,890,1103,241.512647170139
"1739067301",0.188367437135643,1356,42,1314,237.215022084226
"1739161801",2.74888931848613,2057,1488,569,249.094632233598
"1740049201",2.12716749195469,1705,1342,363,251.466790503743
"1740049202",1.05950040963371,785,706,79,257.267631320173
"1741000401",1.95562888965033,2136,1280,856,245.195722026
"1741001101",1.72204000865486,2312,1207,1105,241.422396125017
"1741001401",0.33672477087682,311,108,203,254.159628871488
"1741001901",2.32284453824398,1996,1384,612,248.56301913782
"1741001902",0.949609105500941,1440,604,836,245.543484196575
"1741011701",2.45242566108501,1617,1426,191,254.41848208174
"1741085001",2.38165894239603,2537,1404,1133,240.982399187308
"1742011901",1.61225500764818,2342,1146,1196,239.938879439586
"1742012201",1.49536456785902,1840,1070,770,246.393448951002
"1742012202",1.61693112158016,1866,1149,717,247.029776846866
"1742013101",1.22395718312487,1505,863,642,248.158875920748
"1742013102",1.27026339473598,1171,901,270,253.126376868885
"1742013901",0.45604721068866,794,189,605,248.639993784897
"1742014201",0.78268360592599,1566,449,1117,241.210800652849
"1742014202",0.34809437641505,1069,116,953,243.754530677621
"1742014203",1.16912256448483,1846,811,1035,242.570397659731
"1742016202",1.59856978667985,2667,1135,1532,219.936017063958
"1742022301",2.64665880669556,1879,1469,410,250.981260179269
"1742022302",2.89899063979189,2331,1521,810,245.886427665151
"1742053601",1.52739295373226,2079,1088,991,243.239435153742
"1743025801",1.23260878647348,1400,870,530,249.612921394519
"1744013901",2.39758557355199,1876,1408,468,250.293445932004
"1744039601",1.72090865378881,1587,1205,382,251.223385222469
"1744049301",2.53339042267405,1464,1445,19,260.630346210704
"1744049302",2.15605814724984,1688,1347,341,251.849329111583
"1744061801",0.665392249105847,1774,359,1415,233.606842379793
"1745066501",0.819297897420638,890,484,406,250.998918389468
"1748111201",2.23422633502747,2052,1371,681,247.637092004192
"1749113001",1.96731855204772,2847,1287,1560,213.967513923877
"9003961005",0.372167561892486,296,129,167,254.822555612803
"9003961007",0.46247923707842,1273,194,1079,241.965517693931
"9003961038",0.847458237651981,1181,513,668,247.794492782115
"9003961042",0.875350504975965,1742,541,1201,239.737135478925
"9101621006",0.487618566491801,1478,212,1266,238.502250718623
"9101621011",0.245021578265488,1162,62,1100,241.585307536805
"9101621018",1.24074853570483,2381,877,1504,224.872244545783
"9101621044",0.513756330225387,1442,236,1206,239.698252482292
"9101621052",1.09918618933239,2052,746,1306,237.443090405171
"9101821017",1.46087813565032,1982,1045,937,243.954439646842
"9101821020",2.34112597896182,1428,1394,34,259.326796405405
"9101821036",1.30541882129565,1386,932,454,250.45878498627
"9101821037",1.2740179378069,1283,903,380,251.241528636531
"9101821038",1.48772518525104,1258,1065,193,254.364080303038
"9106021012",1.05076898827567,1046,699,347,251.755291944372
"9106021015",0.622149735400161,895,324,571,249.076188108394
"9106021031",1.1691530548825,1427,812,615,248.540629686877
"9106021034",0.620802995508147,944,323,621,248.457339181103
"9106021035",0.969917544734478,828,624,204,254.136129907335
"9106521024",2.14445252533612,1422,1344,78,257.279743744423
"9106521033",1.35151769021532,1634,972,662,247.87251934994
"9106521034",0.865816999138389,1171,532,639,248.180739598365
"9106521042",1.59598523703711,1546,1133,413,250.931526026848
"9106521055",2.82837946264986,1744,1511,233,253.645097823473
"9107121003",1.73003917434556,1802,1208,594,248.760614257175
"9107121009",4.08980832947604,1841,1595,246,253.444109247521
"9107121086",2.67361198089242,1802,1474,328,252.01236984505
"9107121093",3.50401316639936,1861,1575,286,252.919137692751
"9107121098",2.55092604020731,2339,1450,889,244.712757574458
"9107421036",0.56227571312993,1262,283,979,243.437414078411
"9107421042",1.08703111810711,2169,732,1437,232.273764813768
"9107421059",1.21057022468341,2336,845,1491,226.475814872062
"9107421061",1.1596609884915,2287,805,1482,227.211008003427
"9107421076",1.76352557517008,2561,1225,1336,236.670256900093
"9107821018",1.29764457126046,1049,922,127,255.687109957442
"9107821052",4.31073516752101,1825,1599,226,253.727644905687
"9107821065",0.785289338226578,988,452,536,249.5380832459
"9107821070",2.20562496350508,1653,1361,292,252.794990895903
"9107821072",2.15730620429269,1438,1348,90,256.830525039094
"9108821020",1.53291442459287,1946,1094,852,245.289019817126
"9108821022",0.457164515808755,600,191,409,250.990237548464
"9108821023",2.36474188553635,2318,1398,920,244.226907359225
"9108821027",1.79531097627248,1479,1236,243,253.462749071047
"9108821078",1.69969385676701,1712,1196,516,249.744759301625
"9109921005",3.06053369236299,2475,1548,927,244.100162731175
"9109921007",3.17455878328899,1703,1559,144,255.405944519601
"9109921008",2.38813821709636,1766,1405,361,251.489507275132
"9109921010",1.21811698738192,1676,854,822,245.733496729423
"9109921026",1.14664277418106,2088,796,1292,237.927619613182
"9110821008",2.02055423448317,1525,1306,219,253.825318205819
"9110821017",0.818485262812048,1001,483,518,249.738142916055
"9110821045",0.88327130154721,1442,552,890,244.703883642381
"9110821048",1.50966269384695,1835,1079,756,246.54801004248
"9110821051",2.68783103825862,2223,1476,747,246.64410303765
"9111821010",0.782905138153956,2050,450,1600,178.64281512616
"9111821015",1.08507307093566,2333,730,1603,168.095080676333
"9111821034",0.245748609734052,1648,63,1585,203.817992453261
"9111821038",1.66360279291465,2767,1173,1594,189.318581946805
"9111821053",0.55201703943836,898,275,623,248.450961256542
"9112221004",0.228589380565147,1141,57,1084,241.910522323561
"9112221005",0.815477542475924,1930,481,1449,231.090500057247
"9112221015",0.769843340562884,1844,437,1407,234.077212611626
"9112221027",0.851665475230088,1072,518,554,249.25790503961
"9300171008",1.17841371791933,944,821,123,255.841373293579
"9300171010",2.24448197593962,2634,1373,1261,238.619319922567
"9300171018",0.983544542685836,830,642,188,254.451282023737
"9300171022",1.3894941494033,2246,1000,1246,238.922984184232
"9300171028",0.37167801638997,1513,128,1385,234.78597362298
"9300971002",1.02900980135059,1266,679,587,248.872793139165
"9300971008",1.10914969260408,1481,756,725,246.9449859479
"9300971027",1.76080931394764,1262,1223,39,258.997837018126
"9301471008",1.61458755513198,2698,1147,1551,216.491032023738
"9301471024",0.981988058609282,2129,639,1490,226.521588470979
"9301471071",0.832479873926886,1927,498,1429,232.750603877583
"9301471085",2.5581240583404,2951,1451,1500,225.755316528869
"9301471087",1.054744671713,2216,701,1515,223.551110479153
"9301671005",0.742892477248808,1273,418,855,245.195885859716
"9301671008",0.819402887255853,1265,485,780,246.24587146089
"9301671175",1.05511577968641,1715,703,1012,242.938032977025
"9301671185",0.0940771644100615,492,8,484,250.121891351139
"9913640666",1.22078940970447,2147,861,1286,238.027212799752
"9913660556",1.36580348768747,2053,983,1070,242.065704422327
"9916120485",0.912866250675086,2051,576,1475,228.393435831135
"9916120486",0.974861458357217,1509,629,880,244.878554730969
"9916131458",1.29459221375337,2046,921,1125,241.094820383526
"9916440180",0.840813552659261,1544,507,1037,242.556100927056
"9916440181",1.23001780424173,1699,866,833,245.581722059011
"9999901001",0.597576154866529,680,303,377,251.2672456039
