"","ASV","YSI","rASV","rYSI","means"
"1549201102",0.686662766998081,1769,873,896,172.923885586582
"1549201201",0.81008174774974,1785,1068,717,175.411373985837
"1549201202",0.562148133941212,2452,693,1759,159.735188883871
"1549222201",0.629287802484066,1875,788,1087,170.454327557101
"1549222202",1.14786089675044,2578,1453,1125,169.951832612577
"1549251401",1.91037702372145,2693,2010,683,175.890288761763
"1549251402",0.621646346600221,1913,780,1133,169.769214359249
"1550054101",1.27848828372805,2690,1592,1098,170.287699811089
"1550054102",1.38325396755241,2554,1695,859,173.391980536491
"1550054801",1.41691952282718,2671,1724,947,172.292873611045
"1550054802",2.95392750986079,2571,2179,392,180.857856170374
"1551059401",0.948464856529107,2705,1242,1463,165.292369900114
"1552081601",1.4620489728652,3442,1763,1679,161.494122095096
"1552081602",0.710065178428064,2421,899,1522,164.340511934519
"1552081603",2.17662281216187,4056,2101,1955,153.278296836935
"1552087501",0.67454947617646,2155,854,1301,167.378848341657
"1552087502",0.655886291545737,2183,830,1353,166.646475220505
"1602042701",1.72081461076072,2614,1929,685,175.877355771111
"1602042702",0.216607138499739,716,213,503,178.990900438687
"1602043301",0.639605086934017,1962,802,1160,169.486458439555
"1602043302",1.53630290890201,2637,1825,812,173.92947435512
"1602043901",1.60900806931092,3884,1871,2013,150.360739975087
"1602044801",1.4710709664424,2656,1768,888,173.00226379627
"1602045701",0.445735676634391,2194,501,1693,161.268680116844
"1602045702",0.122821927542581,1973,107,1866,156.76657117152
"1602046701",0.53890407069004,879,660,219,185.380050455718
"1602046702",1.01146946236604,1690,1320,370,181.287458342359
"1602050001",0.782495519754085,3102,1019,2083,145.490618868045
"1603018101",1.03078790549579,1904,1344,560,177.781432579953
"1603018102",1.84431571135361,3168,1987,1181,169.204791093068
"1603074101",0.659090839124619,2305,835,1470,165.107837002558
"1603075501",0.621088062657221,2342,777,1565,163.631740069986
"1603075901",0.146541606411306,338,127,211,185.795131384371
"1603076501",0.587420207943883,2767,733,2034,149.058415622566
"1603077601",0.0259106082055625,268,45,223,185.209340590268
"1603077602",0.547301902325311,1238,667,571,177.560858919692
"1603077603",2.03272756553239,2139,2059,80,192.265275466209
"1604025601",2.04192080315138,3500,2064,1436,165.692601360744
"1604025801",1.52687705504812,2309,1820,489,179.228148215078
"1604025802",0.542263051351045,1150,664,486,179.263257663407
"1604026201",1.04151941782753,3173,1352,1821,158.161242190877
"1604026202",0.411412448514811,902,459,443,180.096438925295
"1604029001",0.67479682825092,2615,855,1760,159.73367634069
"1606037701",0.701179374103288,2761,887,1874,156.666149433539
"1606038501",1.48317201222946,2911,1782,1129,169.891402211933
"1606038602",0.670805331647337,1519,851,668,176.076812774962
"1606040401",1.11503204671442,2389,1422,967,172.032068278112
"1606040701",1.35975092439751,3681,1669,2012,150.384525647603
"1606042301",1.89601477196052,2378,2005,373,181.221902211933
"1608050901",1.41841116934433,2406,1725,681,175.896785109021
"1609007801",1.0944879135264,2221,1398,823,173.786361164799
"1609007802",0.903863881306106,2691,1190,1501,164.781318438154
"1611165201",1.09482944497947,2041,1399,642,176.424364632791
"1611165601",1.46042373192171,2972,1760,1212,168.770435816677
"1611167101",1.34518499470501,3246,1655,1591,163.205600659712
"1611167401",2.29653616993679,3581,2115,1466,165.239511207564
"1612057101",0.341407539427026,2459,353,2106,142.482546900171
"1612057102",0.670797554837991,1693,850,843,173.528627878995
"1612058501",1.40352890873766,3481,1716,1765,159.644857492177
"1612058502",1.1304198624422,2308,1440,868,173.258253669225
"1612059301",1.26009599948451,2922,1576,1346,166.758848330543
"1612059401",0.952096428159802,1374,1246,128,189.422368680423
"1612059601",0.480386724234451,2752,568,2184,115.619680993733
"1612061501",0.618951259883062,1502,773,729,175.140575125188
"1612061502",1.30617577919719,2983,1615,1368,166.558373455734
"1612061901",1.32188032118119,3135,1633,1502,164.76363346217
"1612065701",1.40821592642293,2055,1718,337,182.039451981153
"1612124901",0.66286969819742,2671,840,1831,157.981326754274
"1612125401",0.512557759673322,2240,628,1612,162.766649199141
"1613066701",1.35461571060307,3155,1662,1493,164.86878036947
"1613102601",1.45069357439192,2474,1750,724,175.306419992469
"1613102602",1.057039312662,3326,1361,1965,152.891465239319
"1613155401",0.936241763616581,1624,1230,394,180.816110381846
"1613155402",1.59306996280234,2707,1862,845,173.525339717704
"1613156901",1.51889003139664,2910,1810,1100,170.280630691988
"1613156902",0.684547509201866,2301,866,1435,165.701906143092
"1613157901",0.090371383493195,2034,77,1957,153.210971813129
"1613157902",1.5474667471379,2591,1837,754,174.751029116475
"1613166901",0.740006996507491,2879,947,1932,154.509357886758
"1613167801",1.46200199689028,2402,1762,640,176.438844506088
"1613167802",1.42728939441396,2325,1735,590,177.287266512142
"1613175301",0.929126699281012,3206,1222,1984,152.151206161026
"1613178401",0.416360863709137,2131,466,1665,161.763263069264
"1613183301",0.820132360122804,2650,1083,1567,163.584292764167
"1613183302",0.170273796725547,765,147,618,176.804654051256
"1613190601",0.460121585820857,1093,527,566,177.66893220605
"1614116001",0.408331659566528,717,451,266,183.904321217859
"1614116501",0.853787890196078,2512,1131,1381,166.354606505468
"1614116502",0.958329937632197,2477,1255,1222,168.662429590844
"1616091801",0.448601617869738,823,508,315,182.614342182588
"1616091802",0.803506109497458,2641,1053,1588,163.235351392363
"1616091803",2.82936324455921,2384,2171,213,185.660465201317
"1616092401",0.224247784008324,2128,221,1907,155.406593847134
"1616093501",1.27168335246756,2177,1584,593,177.276319732246
"1616093502",0.159932679575536,654,139,515,178.792459427638
"1617063501",1.38830737168621,3532,1699,1833,157.788114780336
"1617064401",0.662651329083952,2696,839,1857,157.039095089026
"1617064402",0.0706846012988516,2027,68,1959,153.137067239357
"1617066801",0.399327717207189,461,436,25,197.755685641326
"1617068301",0.569568115897186,2130,705,1425,165.869642558114
"1617069701",0.184331635079397,1841,171,1670,161.687845771621
"1617070001",0.43997989165549,2505,498,2007,150.697229228465
"1617071001",0.826554431372631,1943,1091,852,173.462085545267
"1617071002",1.2061958597156,3455,1518,1937,154.233348107884
"1617071801",2.10131786944986,3930,2076,1854,157.18866293339
"1617072101",1.37335045665324,3509,1684,1825,158.041961000009
"1618061701",1.52078257046103,2584,1811,773,174.454572676976
"1619044601",2.15146687761227,2522,2092,430,180.190565941756
"1620086301",0.502466480851686,1538,610,928,172.578780253393
"1620088001",1.5837683079905,1975,1858,117,190.164285607884
"1620100301",0.63912257679104,1112,801,311,182.717607599912
"1623040701",2.78190926703837,2246,2169,77,192.370524308099
"1623040702",1.46924755995308,1898,1766,132,189.354248598695
"1623048701",0.350137178762289,1568,363,1205,168.877398248258
"1623050201",0.337994237872892,409,347,62,193.638953545454
"1623050202",0.960921580237818,1518,1263,255,184.197175042322
"1624055301",1.03324094441467,1997,1347,650,176.359203289948
"1625061001",2.40320153436249,3618,2133,1485,164.953563278747
"1626037801",0.107502207697424,1895,99,1796,158.709034101506
"1626038101",1.07337542338267,1918,1378,540,178.217168262193
"1626038102",0.474385883929911,1123,553,570,177.564597409427
"1626038301",2.15210566686989,2347,2093,254,184.200935516057
"1626039701",1.23225460452398,2736,1544,1192,169.035661995128
"1628036101",0.708799438452334,1169,898,271,183.78461693331
"9002561001",1.70751812933859,3247,1920,1327,167.031816552884
"9002561002",0.596686431772606,2257,741,1516,164.458659381311
"9002561005",1.54623940160015,3643,1834,1809,158.410341138517
"9002561006",1.18377140022428,3120,1491,1629,162.476560706825
"9002561007",0.775291383045561,1841,1006,835,173.613530955623
"9003461001",0.793904171433469,2338,1036,1302,167.374908999034
"9003461005",0.431495186619485,775,486,289,183.533114572349
"9003461016",0.748900871201875,1240,962,278,183.699841289118
"9003461023",0.608596012617413,815,757,58,193.843831447691
"9003461046",0.929677784644073,1314,1223,91,191.431604444582
"9004621006",1.55940710363263,2608,1842,766,174.611002967221
"9004621008",0.279369618014293,2413,278,2135,137.515313330018
"9004621010",0.173964250674394,1234,156,1078,170.625259799602
"9004621014",0.479649465574425,1336,567,769,174.538978383672
"9004621034",1.45413033797977,2178,1753,425,180.280077082391
"9007261006",0.523615170396495,665,641,24,197.995398615193
"9007261017",0.169205314551303,2188,145,2043,148.622689846259
"9007261046",0.452167653380222,2646,514,2132,137.557114833998
"9007261047",0.17383112747968,2022,155,1867,156.745447556258
"9007261074",0.213273522110537,1976,205,1771,159.449763758616
"9007761024",0.258509201261185,1883,259,1624,162.574380751032
"9007761052",0.872959838423391,3170,1150,2020,149.849915726002
"9007761054",1.11286064698318,2743,1417,1326,167.03236788154
"9007761063",0.777032019275509,2836,1009,1827,158.018216486363
"9007761073",0.772258497423192,2613,1000,1613,162.761250852398
"9008361002",0.899444632238649,2656,1181,1475,165.064784752993
"9008361022",0.593615303560751,2831,740,2091,144.305105624808
"9008361029",0.818457344438788,1935,1081,854,173.438293419117
"9008361040",1.11635713675986,1712,1429,283,183.681944389926
"9100421002",0.370607899824095,1616,390,1226,168.577481043032
"9100421003",0.844788039040662,2925,1118,1807,158.473721025331
"9100421007",0.829950596259484,2930,1098,1832,157.920410171141
"9100421041",0.398832524566102,1451,435,1016,171.378434973651
"9100421046",0.932388689647566,2161,1225,936,172.488261911928
"9101821017",1.99081034454594,3983,2044,1939,154.169833382656
"9101821020",1.4069325715593,2292,1717,575,177.510293669013
"9101821036",0.79226600289773,1260,1034,226,185.161113160577
"9101821037",1.79774062464208,3056,1964,1092,170.369902082437
"9101821038",1.18536918893228,1945,1496,449,179.988339819506
"9104221001",1.54019315252939,2735,1828,907,172.825405793851
"9104221004",0.686065748141689,1206,870,336,182.069263307483
"9104221010",0.678873072431308,2071,860,1211,168.770599755572
"9104221024",1.5626738587963,3378,1845,1533,164.215230553914
"9104221030",0.431673510811671,651,487,164,187.715604726328
"9104721005",0.729852121772676,1137,929,208,185.875257303595
"9104721019",2.02941725195202,3220,2057,1163,169.478570425898
"9104721048",0.971367220638072,1859,1278,581,177.417858717751
"9104721054",0.666539450007117,1378,843,535,178.355758345984
"9105621001",0.778535590274861,2531,1014,1517,164.431305286171
"9105621003",0.106178185127176,994,97,897,172.909500637434
"9105621016",1.0711853308008,2557,1375,1182,169.200643674814
"9105621017",0.994626270839182,2272,1303,969,172.016065496418
"9105621024",1.34014606783111,2210,1651,559,177.787468094305
"9106121003",0.531507565039078,1583,654,929,172.572993429244
"9106121011",0.477052501744762,988,559,429,180.19539731933
"9106121014",1.20324413654545,2767,1515,1252,168.119037283926
"9106121022",1.1892673695282,3292,1498,1794,158.749326936525
"9106121027",0.803705762172662,2645,1055,1590,163.228292529268
"9106521024",0.643072270491922,970,811,159,187.873080165558
"9106521033",0.844694138572151,2522,1117,1405,166.124668192991
"9106521034",0.170799866666809,1627,149,1478,165.019614083288
"9106521042",0.691796957940985,2149,879,1270,167.917764322981
"9106521055",1.76776115444662,3391,1946,1445,165.481108274435
"9106921002",0.852191442411295,3057,1128,1929,154.638350122453
"9106921019",0.331856222174722,1494,336,1158,169.548280927141
"9106921023",0.71831278127686,2405,913,1492,164.87850480472
"9106921049",0.483332574971234,1532,572,960,172.111479866949
"9106921059",1.27808178201553,3649,1590,2059,147.498551708175
"9107121003",0.809564130354247,1565,1066,499,179.060307695042
"9107121009",1.33862433781551,3156,1648,1508,164.688000397541
"9107121086",0.133304573360799,251,113,138,189.041841922639
"9107121093",1.48021530228988,1928,1778,150,188.319147709699
"9107221008",0.350428674857794,2509,364,2145,134.990131694218
"9107221015",0.242006281304139,2422,242,2180,119.086280889592
"9107221044",0.35630097007594,2528,372,2156,130.401280889591
"9107221045",0.6238692500787,2820,782,2038,148.939140463236
"9107221048",0.0661353793360619,2125,65,2060,147.471918285535
"9107821018",1.41507813974583,1782,1723,59,193.733537603078
"9107821052",1.83389362705626,4013,1984,2029,149.327829746192
"9107821065",1.47218707200175,2687,1770,917,172.664924749842
"9107821070",0.406268536184431,1153,446,707,175.532150840287
"9107821072",0.285005849966758,521,286,235,184.910130695475
"9107921008",0.662044726832514,1793,837,956,172.133495168881
"9107921009",0.0851192660908465,615,73,542,178.174300294117
"9107921011",1.27341119133862,2953,1587,1366,166.571152837492
"9107921019",0.395585747902463,446,434,12,201.800922242142
"9107921022",0.47818371517692,1844,561,1283,167.63014871555
"9108221005",0.465286179905696,2079,534,1545,164.008833331433
"9108221030",0.589934164364622,1345,736,609,176.958431680731
"9108221035",0.965548913167408,2607,1270,1337,166.881645827483
"9108221042",0.823310347454356,3105,1088,2017,149.935906303349
"9108221046",1.58369251760668,3351,1857,1494,164.864286798452
"9108621017",0.855411872163707,1985,1134,851,173.47320722928
"9108621034",0.902790568714373,1854,1185,669,176.067439813968
"9108621035",0.686031243929431,2200,869,1331,166.951379566743
"9108621046",1.49423815937506,2166,1790,376,181.201920744544
"9108621048",0.6158318609111,920,764,156,187.918988234534
"9108821020",0.54737696446679,1842,668,1174,169.376394500358
"9108821022",2.10490914048905,4021,2079,1942,154.091982025423
"9108821023",1.05913302596317,3010,1363,1647,162.249747662814
"9108821027",0.902950745374649,1751,1186,565,177.693215221136
"9108821078",1.36778180096906,2049,1675,374,181.218805804557
"9109421010",1.25440005511221,2647,1568,1079,170.624527217704
"9109421013",1.31697276011669,3599,1627,1972,152.462404659959
"9109421017",0.0987855921624438,1415,86,1329,166.978647709699
"9109421019",1.78091265451945,2228,1956,272,183.743273930397
"9109421046",1.91527320137139,3605,2013,1592,163.159270299526
"9109921005",0.937677939587625,3108,1231,1877,156.644161341067
"9109921007",0.360880452498893,1116,379,737,175.038459454605
"9109921008",1.9862550707084,3182,2042,1140,169.716268460976
"9109921010",0.785400081557088,2640,1023,1617,162.685742962344
"9109921026",1.37324476174772,3841,1683,2158,130.219539008222
"9110021004",0.735442740401677,1310,942,368,181.375370902094
"9110021014",0.409834011380053,1417,453,964,172.053149268115
"9110021023",1.33185335883326,3488,1639,1849,157.2938845093
"9110021025",1.38979024675115,2739,1700,1039,171.058678930356
"9110021065",1.65321469322782,3028,1894,1134,169.753088189315
"9110121003",0.826254765657228,3007,1090,1917,155.037124893339
"9110121007",1.43042076064572,2412,1738,674,175.987428672629
"9110121010",1.00492561183732,2669,1317,1352,166.659662016277
"9110121043",0.484188308982928,971,573,398,180.715145566837
"9110121046",2.0933746027518,3298,2075,1223,168.646489833998
"9110821008",0.984676628064116,2357,1296,1061,170.861780465498
"9110821017",0.950204129200669,2871,1244,1627,162.529107026917
"9110821045",0.579094597354723,2087,717,1370,166.476140178046
"9110821048",0.478612711055121,783,562,221,185.250379033361
"9110821051",0.388957724076942,1335,423,912,172.723616494794
"9111121002",1.96453210728872,3164,2038,1126,169.949147709699
"9111121007",0.373146620665262,2205,392,1813,158.328911047918
"9111121016",1.17127122854407,3321,1482,1839,157.523990366533
"9111121026",1.71552330174475,3845,1926,1919,154.991067381118
"9111121036",0.157001560555396,1909,134,1775,159.343671596427
"9111221005",0.557765854572734,1480,685,795,174.130798674942
"9111221014",2.63216227681733,3939,2156,1783,159.191454949238
"9111221024",0.289627150137656,1236,294,942,172.389251108125
"9111221039",0.909155005296124,1816,1200,616,176.825132431041
"9111221053",1.31560390446416,2534,1626,908,172.784193134449
"9111321006",1.60122238622221,3014,1868,1146,169.697740224395
"9111321012",1.67787779881539,2924,1909,1015,171.403536489052
"9111321016",0.426889242221775,1427,481,946,172.321099509023
"9111421013",0.937970909749246,2916,1232,1684,161.372144384325
"9111421022",0.200135817021035,1247,184,1063,170.798567328165
"9111421024",1.13185389348095,3269,1441,1828,158.011968214033
"9111421026",0.733599193799563,2141,938,1203,168.891032949377
"9111421045",0.136580664090242,1159,118,1041,171.033075651276
"9111721020",2.49907041804386,3186,2142,1044,171.023052183878
"9111721021",0.67269881466871,2125,852,1273,167.746024515323
"9111721024",2.18826737927876,2198,2105,93,191.300742886247
"9111721040",0.66658104554253,2797,844,1953,153.391702771617
"9111721041",0.285456765751339,1639,289,1350,166.695693233496
"9999901001",0.0764374009803885,673,71,602,177.132315040737
